T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,L,V,D,B,F,Ethanol concentration,TempDiff,mean_Temp
350.86,351.01,351.13,351.24,351.36,351.51,351.69,351.92,352.23,352.65,353.26,354.29,359.23,369.11,130,390,260,90,350,0.83436,18.25,353.6778571428571
350.91,351.13,351.3,351.45,351.61,351.79,352.01,352.3,352.69,353.33,354.55,357.07,367.25,372.19,130,390,260,90,350,0.8133,21.279999999999973,354.96999999999997
350.97,351.24,351.46,351.66,351.86,352.1,352.41,352.88,353.77,355.83,359.16,360.96,370.52,372.78,130,390,260,90,350,0.79365,21.809999999999945,356.2571428571428
350.91,350.96,351.03,351.12,351.23,351.38,351.62,352.03,352.88,355.33,361.58,365.85,371.98,372.95,1040,1300,260,390,650,0.81523,22.039999999999964,356.4892857142857
350.86,350.91,350.96,351.03,351.11,351.23,351.4,351.67,352.16,353.27,356.63,363.29,371.33,372.88,1040,1300,260,390,650,0.83227,22.019999999999982,355.62357142857144
350.84,350.88,350.92,350.98,351.05,351.14,351.27,351.46,351.78,352.39,353.92,358.59,369.07,372.58,1040,1300,260,390,650,0.84172,21.74000000000001,354.7764285714285
350.83,350.86,350.9,350.95,351.01,351.08,351.18,351.33,351.56,351.96,352.81,355.27,364.37,371.69,1040,1300,260,390,650,0.84787,20.860000000000014,353.9857142857142
350.85,350.96,351.05,351.15,351.26,351.4,351.61,351.91,352.39,353.27,355.16,358.55,368.97,372.53,130,390,260,90,350,0.83908,21.67999999999995,355.07571428571424
350.9,351.09,351.25,351.41,351.6,351.84,352.18,352.74,353.83,356.4,359.79,361.2,370.65,372.8,130,390,260,90,350,0.82011,21.900000000000034,356.2628571428572
350.96,351.24,351.49,351.74,352.04,352.48,353.27,355.08,358.65,360.93,361.5,361.61,370.84,372.83,130,390,260,90,350,0.79803,21.870000000000005,357.4757142857143
351.03,351.43,351.8,352.24,352.91,354.28,357.43,360.47,361.42,361.6,361.63,361.64,370.85,372.83,130,390,260,90,350,0.77557,21.80000000000001,358.6828571428572
351.13,351.73,352.43,353.56,356.09,359.72,361.26,361.58,361.63,361.64,361.64,361.64,370.85,372.83,130,390,260,90,350,0.7509,21.69999999999999,359.83785714285716
351.28,351.59,352.16,353.45,357.27,363.85,366.39,366.82,366.87,366.88,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.71454,21.690000000000055,362.53428571428566
351.08,351.25,351.51,351.97,352.95,355.72,362.22,366.03,366.76,366.87,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.76263,21.890000000000043,361.09142857142854
350.98,351.09,351.25,351.49,351.9,352.73,355.01,361.07,365.7,366.71,366.86,366.88,372.19,372.97,1040,1300,260,390,650,0.79058,21.99000000000001,359.7735714285714
350.93,351.01,351.11,351.26,351.49,351.88,352.66,354.77,360.59,365.54,366.69,366.86,372.18,372.97,1040,1300,260,390,650,0.80891,22.04000000000002,358.56714285714287
350.96,351.26,351.57,351.98,352.69,354.23,357.75,360.72,361.51,361.64,361.65,361.65,370.86,372.83,130,390,260,90,350,0.79646,21.870000000000005,358.66428571428565
351.07,351.63,352.3,353.36,355.74,359.47,361.2,361.57,361.63,361.64,361.64,361.64,370.85,372.83,130,390,260,90,350,0.76656,21.75999999999999,359.75500000000005
351.13,351.34,351.67,352.29,353.79,358.26,364.51,366.52,366.83,366.88,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.7493,21.840000000000032,361.58142857142855
351.01,351.14,351.32,351.61,352.14,353.34,356.91,363.53,366.33,366.81,366.87,366.88,372.19,372.97,1040,1300,260,390,650,0.78231,21.960000000000036,360.2178571428571
350.94,351.03,351.15,351.33,351.6,352.09,353.17,356.34,362.97,366.2,366.79,366.87,372.18,372.97,1040,1300,260,390,650,0.8033,22.03000000000003,358.97357142857146
350.9,350.97,351.05,351.17,351.34,351.61,352.09,353.16,356.29,362.92,366.19,366.79,372.17,372.97,1040,1300,260,390,650,0.81782,22.07000000000005,357.83000000000004
350.87,350.93,350.99,351.08,351.2,351.37,351.65,352.15,353.29,356.68,363.32,366.28,372.07,372.96,1040,1300,260,390,650,0.82848,22.089999999999975,356.7742857142857
350.85,350.9,350.95,351.02,351.11,351.23,351.42,351.71,352.27,353.59,357.61,364.11,371.56,372.91,1040,1300,260,390,650,0.83663,22.060000000000002,355.8028571428572
350.84,350.88,350.92,350.98,351.05,351.15,351.28,351.48,351.82,352.49,354.22,359.39,369.63,372.66,1040,1300,260,390,650,0.84303,21.82000000000005,354.9135714285715
350.86,350.99,351.1,351.22,351.36,351.55,351.84,352.3,353.15,355.08,358.69,360.9,370.51,372.78,130,390,260,90,350,0.83357,21.91999999999996,355.88071428571436
350.91,351.14,351.34,351.54,351.79,352.15,352.73,353.89,356.66,360.05,361.31,361.57,370.82,372.82,130,390,260,90,350,0.81313,21.909999999999968,357.0514285714285
350.99,351.32,351.64,351.99,352.47,353.33,355.32,358.97,361.04,361.53,361.62,361.64,370.85,372.83,130,390,260,90,350,0.78923,21.839999999999975,358.2528571428571
351.08,351.58,352.12,352.88,354.38,357.71,360.61,361.45,361.61,361.64,361.64,361.64,370.85,372.83,130,390,260,90,350,0.76383,21.75,359.43
351.1,351.28,351.56,352.06,353.16,356.39,363.03,366.22,366.79,366.87,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.75876,21.870000000000005,361.24142857142857
350.99,351.11,351.27,351.52,351.96,352.89,355.5,361.9,365.94,366.75,366.87,366.88,372.19,372.97,1040,1300,260,390,650,0.78815,21.980000000000018,359.90999999999997
350.93,351.01,351.12,351.28,351.52,351.94,352.79,355.18,361.37,365.79,366.73,366.86,372.18,372.97,1040,1300,260,390,650,0.80725,22.04000000000002,358.6907142857143
350.97,351.28,351.6,352.04,352.81,354.53,358.26,360.91,361.55,361.64,361.65,361.65,370.86,372.83,130,390,260,90,350,0.79466,21.859999999999957,358.7557142857142
351.07,351.66,352.37,353.54,356.16,359.81,361.28,361.58,361.63,361.64,361.64,361.64,370.85,372.83,130,390,260,90,350,0.76424,21.75999999999999,359.83571428571435
351.13,351.34,351.67,352.29,353.78,358.21,364.48,366.51,366.83,366.88,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.74954,21.840000000000032,361.57428571428574
351.01,351.14,351.32,351.61,352.14,353.33,356.87,363.5,366.32,366.81,366.87,366.88,372.19,372.97,1040,1300,260,390,650,0.78246,21.960000000000036,360.2114285714285
350.94,351.03,351.15,351.32,351.6,352.08,353.16,356.31,362.94,366.2,366.79,366.87,372.18,372.97,1040,1300,260,390,650,0.8034,22.03000000000003,358.96714285714285
350.9,350.97,351.05,351.17,351.34,351.61,352.09,353.15,356.26,362.88,366.18,366.79,372.17,372.97,1040,1300,260,390,650,0.8179,22.07000000000005,357.8235714285715
350.87,350.93,350.99,351.08,351.2,351.37,351.65,352.15,353.28,356.65,363.29,366.28,372.07,372.96,1040,1300,260,390,650,0.82854,22.089999999999975,356.76928571428573
350.85,350.9,350.95,351.02,351.11,351.23,351.42,351.71,352.27,353.58,357.58,364.08,371.56,372.9,1040,1300,260,390,650,0.83668,22.049999999999955,355.79714285714283
350.84,350.88,350.92,350.98,351.05,351.14,351.28,351.48,351.82,352.48,354.21,359.36,369.61,372.66,1040,1300,260,390,650,0.84307,21.82000000000005,354.90785714285715
350.83,350.86,350.9,350.95,351.01,351.09,351.19,351.34,351.58,352.0,352.92,355.61,365.18,371.88,1040,1300,260,390,650,0.84814,21.05000000000001,354.09571428571434
350.82,350.85,350.88,350.93,350.98,351.05,351.14,351.26,351.45,351.76,352.38,353.98,359.99,370.1,1040,1300,260,390,650,0.85216,19.28000000000003,353.3978571428571
350.81,350.84,350.87,350.91,350.96,351.02,351.1,351.21,351.37,351.63,352.13,353.3,356.79,367.42,1040,1300,260,390,650,0.85526,16.610000000000014,352.8828571428571
350.81,350.84,350.87,350.9,350.95,351.0,351.08,351.18,351.33,351.57,352.0,353.0,355.32,364.79,1040,1300,260,390,650,0.85754,13.980000000000018,352.54571428571427
350.83,350.92,350.99,351.06,351.15,351.25,351.4,351.6,351.88,352.3,352.96,354.08,358.44,368.56,130,390,260,90,350,0.84877,17.730000000000018,353.38714285714286
350.87,351.03,351.15,351.28,351.41,351.57,351.77,352.04,352.42,353.0,354.06,356.25,365.91,371.9,130,390,260,90,350,0.83058,21.029999999999973,354.61857142857144
350.92,351.15,351.33,351.5,351.68,351.9,352.18,352.58,353.27,354.74,357.8,360.42,370.23,372.73,130,390,260,90,350,0.80966,21.810000000000002,355.8878571428572
350.99,351.28,351.52,351.75,352.01,352.36,352.9,354.01,356.66,359.98,361.28,361.56,370.82,372.82,130,390,260,90,350,0.78976,21.829999999999984,357.1385714285714
350.92,350.98,351.07,351.17,351.32,351.55,351.92,352.69,354.79,360.59,365.54,366.69,372.15,372.97,1040,1300,260,390,650,0.81094,22.05000000000001,357.4535714285715
350.88,350.93,350.99,351.07,351.18,351.34,351.58,352.0,352.88,355.4,361.73,365.9,371.99,372.95,1040,1300,260,390,650,0.82745,22.069999999999993,356.4871428571428
350.85,350.89,350.95,351.01,351.1,351.21,351.38,351.64,352.12,353.18,356.34,363.0,371.24,372.87,1040,1300,260,390,650,0.83721,22.019999999999982,355.55571428571426
350.84,350.87,350.92,350.97,351.04,351.13,351.25,351.44,351.75,352.33,353.76,358.15,368.7,372.53,1040,1300,260,390,650,0.84398,21.689999999999998,354.6914285714285
350.86,350.98,351.09,351.2,351.33,351.51,351.77,352.19,352.91,354.47,357.8,360.55,370.33,372.75,130,390,260,90,350,0.83478,21.889999999999986,355.69571428571436
350.91,351.13,351.32,351.51,351.74,352.06,352.56,353.51,355.76,359.37,361.14,361.54,370.81,372.82,130,390,260,90,350,0.81479,21.909999999999968,356.87
350.98,351.3,351.6,351.92,352.35,353.06,354.64,358.06,360.73,361.47,361.61,361.64,370.85,372.83,130,390,260,90,350,0.79143,21.849999999999966,358.07428571428574
351.06,351.54,352.03,352.69,353.9,356.74,360.12,361.35,361.59,361.63,361.64,361.64,370.85,372.83,130,390,260,90,350,0.76687,21.769999999999982,359.2578571428572
351.13,351.33,351.66,352.27,353.72,358.04,364.38,366.49,366.83,366.88,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.75033,21.840000000000032,361.54642857142863
351.01,351.13,351.32,351.6,352.12,353.29,356.74,363.38,366.29,366.8,366.87,366.88,372.19,372.97,1040,1300,260,390,650,0.78294,21.960000000000036,360.185
350.94,351.03,351.15,351.32,351.59,352.07,353.12,356.21,362.82,366.17,366.78,366.87,372.18,372.97,1040,1300,260,390,650,0.80372,22.03000000000003,358.94428571428574
350.98,351.32,351.67,352.18,353.1,355.27,359.18,361.19,361.6,361.65,361.65,361.65,370.86,372.83,130,390,260,90,350,0.79082,21.849999999999966,358.93785714285707
351.09,351.74,352.54,353.96,357.1,360.37,361.41,361.6,361.64,361.64,361.64,361.64,370.85,372.83,130,390,260,90,350,0.75926,21.74000000000001,360.0035714285714
351.22,351.48,351.93,352.88,355.54,361.97,365.96,366.75,366.87,366.88,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.72944,21.75,362.17142857142863
351.05,351.2,351.43,351.81,352.57,354.55,360.15,365.39,366.66,366.85,366.88,366.88,372.19,372.97,1040,1300,260,390,650,0.77081,21.920000000000016,360.7557142857143
350.97,351.07,351.21,351.42,351.77,352.44,354.13,359.11,364.96,366.59,366.84,366.88,372.19,372.97,1040,1300,260,390,650,0.79577,22.0,359.46785714285716
350.92,350.99,351.09,351.22,351.43,351.76,352.41,354.01,358.79,364.8,366.57,366.84,372.18,372.97,1040,1300,260,390,650,0.8125,22.05000000000001,358.2842857142858
350.88,350.94,351.01,351.11,351.25,351.45,351.79,352.45,354.12,359.07,364.94,366.59,372.13,372.97,1040,1300,260,390,650,0.82452,22.090000000000032,357.1928571428571
350.86,350.91,350.97,351.04,351.14,351.28,351.5,351.86,352.57,354.47,359.93,365.32,371.86,372.94,1040,1300,260,390,650,0.83357,22.079999999999984,356.1892857142857
350.84,350.88,350.93,350.99,351.07,351.18,351.33,351.56,351.96,352.81,355.22,361.46,370.68,372.8,1040,1300,260,390,650,0.84061,21.960000000000036,355.265
350.83,350.87,350.91,350.96,351.02,351.11,351.22,351.39,351.66,352.16,353.31,356.84,367.28,372.3,1040,1300,260,390,650,0.8462,21.470000000000027,354.4185714285714
350.85,350.97,351.07,351.18,351.3,351.47,351.7,352.06,352.68,353.9,356.68,359.94,369.98,372.7,130,390,260,90,350,0.83699,21.849999999999966,355.46285714285705
350.9,351.11,351.29,351.47,351.68,351.96,352.39,353.15,354.85,358.33,360.8,361.46,370.77,372.82,130,390,260,90,350,0.81725,21.920000000000016,356.64142857142855
350.97,351.27,351.55,351.84,352.21,352.8,353.99,356.83,360.15,361.34,361.59,361.63,370.85,372.83,130,390,260,90,350,0.79431,21.859999999999957,357.8464285714286
351.05,351.49,351.93,352.49,353.44,355.62,359.29,361.14,361.55,361.63,361.64,361.64,370.85,372.83,130,390,260,90,350,0.77054,21.779999999999973,359.0421428571429
350.96,351.17,351.34,351.49,351.66,351.84,352.06,352.33,352.65,353.02,353.4,353.71,355.34,362.98,130,390,260,340,600,0.79814,12.020000000000039,353.1392857142858
351.0,351.27,351.49,351.69,351.87,352.07,352.28,352.52,352.78,353.05,353.32,353.56,354.47,359.71,130,390,260,340,600,0.78448,8.70999999999998,352.93428571428575
351.05,351.36,351.62,351.83,352.03,352.22,352.42,352.63,352.85,353.08,353.3,353.52,354.19,358.34,130,390,260,340,600,0.77152,7.289999999999964,352.8885714285714
351.09,351.43,351.71,351.94,352.14,352.33,352.52,352.71,352.91,353.11,353.31,353.5,354.08,357.74,130,390,260,340,600,0.76098,6.650000000000034,352.8942857142857
351.12,351.48,351.78,352.01,352.22,352.41,352.59,352.78,352.96,353.14,353.32,353.49,354.03,357.48,130,390,260,340,600,0.75299,6.360000000000014,352.91499999999996
351.14,351.52,351.82,352.07,352.28,352.47,352.65,352.82,352.99,353.16,353.33,353.49,354.01,357.36,130,390,260,340,600,0.74712,6.220000000000027,352.93642857142856
351.16,351.55,351.86,352.11,352.33,352.52,352.69,352.86,353.02,353.18,353.34,353.49,354.0,357.31,130,390,260,340,600,0.74286,6.149999999999977,352.9585714285715
351.17,351.57,351.89,352.15,352.36,352.55,352.73,352.89,353.05,353.2,353.35,353.49,354.0,357.29,130,390,260,340,600,0.73976,6.1200000000000045,352.9778571428572
351.18,351.59,351.91,352.17,352.39,352.58,352.75,352.91,353.07,353.22,353.36,353.49,354.0,357.28,130,390,260,340,600,0.73749,6.099999999999966,352.9928571428572
351.19,351.6,351.93,352.19,352.41,352.6,352.77,352.93,353.08,353.23,353.36,353.5,354.0,357.29,130,390,260,340,600,0.73583,6.100000000000023,353.0057142857143
351.19,351.61,351.94,352.21,352.43,352.62,352.79,352.95,353.1,353.24,353.37,353.5,354.0,357.29,130,390,260,340,600,0.73459,6.100000000000023,353.01714285714286
351.2,351.61,351.95,352.22,352.44,352.63,352.8,352.96,353.11,353.24,353.37,353.5,354.01,357.3,130,390,260,340,600,0.73366,6.100000000000023,353.0242857142858
351.2,351.62,351.96,352.23,352.45,352.64,352.82,352.97,353.12,353.25,353.38,353.5,354.01,357.3,130,390,260,340,600,0.73295,6.100000000000023,353.0321428571429
351.2,351.62,351.96,352.23,352.46,352.65,352.82,352.98,353.12,353.25,353.38,353.5,354.01,357.31,130,390,260,340,600,0.73241,6.110000000000014,353.035
351.21,351.63,351.97,352.24,352.47,352.66,352.83,352.99,353.13,353.26,353.38,353.5,354.01,357.31,130,390,260,340,600,0.73199,6.100000000000023,353.04214285714295
351.21,351.63,351.97,352.24,352.47,352.66,352.84,352.99,353.13,353.26,353.38,353.5,354.01,357.31,130,390,260,340,600,0.73166,6.100000000000023,353.04285714285726
351.21,351.63,351.97,352.25,352.47,352.67,352.84,352.99,353.13,353.26,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73141,6.110000000000014,353.04571428571427
351.21,351.63,351.97,352.25,352.48,352.67,352.84,353.0,353.14,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73121,6.110000000000014,353.04857142857145
351.21,351.63,351.98,352.25,352.48,352.68,352.85,353.0,353.14,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73105,6.110000000000014,353.0507142857142
351.21,351.64,351.98,352.25,352.48,352.68,352.85,353.0,353.14,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73093,6.110000000000014,353.0514285714285
351.21,351.64,351.98,352.26,352.48,352.68,352.85,353.0,353.14,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73083,6.110000000000014,353.0521428571428
351.21,351.64,351.98,352.26,352.49,352.68,352.85,353.0,353.14,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73076,6.110000000000014,353.05285714285714
351.21,351.64,351.98,352.26,352.49,352.68,352.85,353.01,353.14,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.7307,6.110000000000014,353.05357142857144
351.21,351.64,351.98,352.26,352.49,352.68,352.85,353.01,353.14,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73065,6.110000000000014,353.05357142857144
351.21,351.64,351.98,352.26,352.49,352.68,352.85,353.01,353.15,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73061,6.110000000000014,353.05428571428575
351.21,351.64,351.98,352.26,352.49,352.68,352.85,353.01,353.15,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73058,6.110000000000014,353.05428571428575
351.21,351.64,351.98,352.26,352.49,352.68,352.85,353.01,353.15,353.27,353.39,353.5,354.01,357.32,130,390,260,340,600,0.73056,6.110000000000014,353.05428571428575
351.21,351.64,351.98,352.26,352.49,352.68,352.86,353.01,353.15,353.27,353.39,353.5,354.01,357.33,130,390,260,340,600,0.73054,6.1200000000000045,353.0557142857143
351.21,351.64,351.98,352.26,352.49,352.68,352.86,353.01,353.15,353.27,353.39,353.5,354.01,357.33,130,390,260,340,600,0.73053,6.1200000000000045,353.0557142857143
351.21,351.64,351.98,352.26,352.49,352.68,352.86,353.01,353.15,353.27,353.39,353.5,354.01,357.33,130,390,260,340,600,0.73051,6.1200000000000045,353.0557142857143
351.21,351.64,351.98,352.26,352.49,352.69,352.86,353.01,353.15,353.27,353.39,353.5,354.01,357.33,130,390,260,340,600,0.7305,6.1200000000000045,353.0564285714286
351.21,351.64,351.98,352.26,352.49,352.69,352.86,353.01,353.15,353.27,353.39,353.5,354.01,357.33,130,390,260,340,600,0.7305,6.1200000000000045,353.0564285714286
350.97,351.03,351.1,351.18,351.26,351.36,351.48,351.62,351.81,352.11,352.68,354.18,360.41,370.2,1040,1300,260,340,600,0.79316,19.22999999999996,353.67071428571427
350.88,350.92,350.96,351.01,351.07,351.14,351.24,351.37,351.57,351.91,352.63,354.66,362.68,371.21,1040,1300,260,340,600,0.82703,20.329999999999984,353.8035714285715
350.84,350.87,350.91,350.95,351.01,351.07,351.16,351.29,351.48,351.82,352.5,354.37,361.74,370.9,1040,1300,260,340,600,0.8431,20.060000000000002,353.63642857142855
350.82,350.85,350.89,350.93,350.98,351.04,351.13,351.25,351.43,351.74,352.35,353.98,360.18,370.23,1040,1300,260,340,600,0.85087,19.410000000000025,353.41428571428577
350.84,350.94,351.02,351.1,351.2,351.32,351.48,351.7,352.01,352.42,352.95,353.58,354.96,361.94,130,390,260,340,600,0.84275,11.100000000000023,352.6757142857142
350.88,351.05,351.19,351.32,351.46,351.62,351.82,352.05,352.34,352.68,353.07,353.49,354.27,358.95,130,390,260,340,600,0.82484,8.069999999999993,352.585
350.94,351.17,351.36,351.53,351.69,351.86,352.06,352.28,352.54,352.82,353.14,353.47,354.07,357.86,130,390,260,340,600,0.80477,6.920000000000016,352.6278571428571
350.99,351.27,351.5,351.69,351.87,352.05,352.24,352.45,352.67,352.92,353.19,353.47,354.0,357.43,130,390,260,340,600,0.78698,6.439999999999998,352.69571428571436
351.04,351.36,351.61,351.82,352.0,352.19,352.37,352.57,352.78,353.0,353.23,353.47,353.98,357.27,130,390,260,340,600,0.77279,6.229999999999961,352.7635714285715
351.08,351.42,351.69,351.92,352.11,352.29,352.48,352.66,352.85,353.06,353.26,353.48,353.97,357.21,130,390,260,340,600,0.76204,6.1299999999999955,352.82
351.11,351.47,351.76,351.99,352.19,352.38,352.55,352.73,352.91,353.1,353.29,353.48,353.98,357.2,130,390,260,340,600,0.75407,6.089999999999975,352.8671428571429
351.14,351.51,351.81,352.05,352.26,352.44,352.62,352.79,352.96,353.14,353.31,353.48,353.98,357.21,130,390,260,340,600,0.7482,6.069999999999993,352.90714285714284
350.95,351.01,351.07,351.14,351.22,351.31,351.42,351.56,351.74,352.01,352.52,353.79,358.68,369.15,1040,1300,260,340,600,0.79986,18.19999999999999,353.39785714285716
350.87,350.91,350.95,351.0,351.05,351.12,351.21,351.33,351.52,351.82,352.44,354.07,360.45,370.33,1040,1300,260,340,600,0.83022,19.45999999999998,353.505
350.84,350.87,350.9,350.94,351.0,351.06,351.14,351.26,351.44,351.74,352.33,353.88,359.73,369.98,1040,1300,260,340,600,0.84494,19.140000000000043,353.36500000000007
350.82,350.85,350.88,350.92,350.97,351.03,351.11,351.23,351.4,351.68,352.23,353.62,358.58,369.25,1040,1300,260,340,600,0.85211,18.430000000000007,353.1835714285715
